customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,InternetCharges,MonthlyCharges,TotalCharges,Churn
customer_6774,Male,1,No,Yes,11,No,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,One year,93.33,128.33,1411.63,No
customer_6775,Male,0,No,Yes,13,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,83.86,150.89,1961.57,No
customer_6776,Male,0,No,Yes,21,No,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,69.15,119.15,2502.15,No
customer_6777,Male,0,Yes,No,50,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,1000,No
customer_6778,Female,0,No,Yes,22,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,One year,110.93,155.93,3430.46,No
customer_6779,Female,0,Yes,Yes,47,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,940,No
customer_6780,Female,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,31.15,2180.5,No
customer_6781,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,36.11,1769.39,No
customer_6782,Male,1,Yes,No,12,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No internet service,Two year,57.52,116.15,1393.8,No
customer_6783,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,49.29,443.61,Yes
customer_6784,Female,1,No,Yes,54,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,84.23,104.23,5628.42,No
customer_6785,Male,1,No,No,8,No,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,One year,47.21,97.21,777.68,Yes
customer_6786,Female,0,No,Yes,51,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,27.52,91.78,4680.78,No
customer_6787,Male,1,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,103.83,177.19,177.19,Yes
customer_6788,Female,1,No,No,24,No,No,DSL,No,No internet service,No internet service,Yes,No internet service,No,Two year,32.29,62.29,1494.96,No
customer_6789,Female,1,Yes,Yes,12,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,111.62,162.08,1944.96,Yes
customer_6790,Male,1,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,37.63,1881.5,No
customer_6791,Female,1,No,Yes,57,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,69.22,124.7,7107.9,No
customer_6792,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,38.78,1279.74,No
customer_6793,Female,1,No,Yes,34,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,49.86,110.46,3755.64,No
customer_6794,Female,0,No,Yes,2,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,40,No
customer_6795,Male,0,Yes,Yes,58,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,1160,No
customer_6796,Male,1,No,No,69,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,One year,122.1,184.66,12741.54,No
customer_6797,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Two year,68.79,132.34,6219.98,No
customer_6798,Male,0,No,No,63,No,Yes,DSL,Yes,Yes,No,No,No internet service,Yes,Two year,24.12,74.12,4669.56,No
customer_6799,Female,1,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,One year,132.24,181.76,3271.68,No
customer_6800,Female,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,47.36,3125.76,No
customer_6801,Female,1,Yes,No,72,No,No,DSL,Yes,Yes,No internet service,No,No internet service,No,One year,34.31,69.31,4990.32,No
customer_6802,Male,0,No,No,4,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,85.35,135.35,541.4,Yes
customer_6803,Male,0,Yes,No,66,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,69.74,135.77,8960.82,No
customer_6804,Male,0,Yes,No,10,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No internet service,One year,44.96,110.82,1108.2,No
customer_6805,Female,0,No,Yes,67,No,No phone service,DSL,No internet service,Yes,Yes,No,Yes,Yes,One year,30.28,95.28,6383.76,Yes
customer_6806,Female,0,Yes,Yes,68,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,42.84,2913.12,Yes
customer_6807,Female,1,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,One year,104.77,152.03,0.0,Yes
customer_6808,Male,0,Yes,Yes,62,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No,One year,57.68,121.14,7510.68,No
customer_6809,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,36.41,1019.48,No
customer_6810,Female,1,No,No,11,No,Yes,DSL,Yes,No internet service,No,No,No,Yes,One year,42.84,87.84,966.24,No
customer_6811,Female,0,Yes,No,40,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,800,No
customer_6812,Male,1,No,No,1,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,119.76,189.76,189.76,No
customer_6813,Male,1,Yes,Yes,36,No,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,129.93,159.93,5757.48,Yes
customer_6814,Male,1,No,No,44,No,No,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,51.22,81.22,3573.68,No
customer_6815,Female,0,Yes,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,940,No
customer_6816,Male,0,No,Yes,23,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,460,No
customer_6817,Female,1,Yes,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,420,No
customer_6818,Male,1,Yes,Yes,10,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,No,One year,28.83,95.22,952.2,No
customer_6819,Male,1,Yes,No,57,Yes,Yes,DSL,No,Yes,No internet service,No,No,No internet service,One year,36.81,76.86,4381.02,No
customer_6820,Female,1,Yes,No,45,No,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,One year,27.72,102.72,4622.4,No
customer_6821,Female,0,No,No,28,No,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Two year,113.87,173.87,4868.36,No
customer_6822,Female,1,No,Yes,34,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,680,No
customer_6823,Male,1,Yes,Yes,14,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,81.42,149.88,2098.32,No
customer_6824,Male,1,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,38.02,2243.18,No
customer_6825,Male,1,Yes,No,41,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,34.27,123.19,5050.79,No
customer_6826,Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,33.87,1422.54,No
customer_6827,Male,1,Yes,Yes,48,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,64.03,137.0,6576.0,No
customer_6828,Male,1,Yes,No,63,No,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,Two year,54.87,94.87,5976.81,No
customer_6829,Male,1,Yes,Yes,31,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,One year,85.5,158.22,4904.82,No
customer_6830,Female,1,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,42.67,2688.21,No
customer_6831,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Two year,103.45,143.45,143.45,No
customer_6832,Female,1,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,49.22,1132.06,No
customer_6833,Female,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,125.76,180.44,11728.6,No
customer_6834,Male,0,Yes,Yes,37,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,44.35,101.35,3749.95,No
customer_6835,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,117.67,195.79,5873.7,No
customer_6836,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,38.37,959.25,No
customer_6837,Female,1,No,Yes,28,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,36.87,1032.36,Yes
customer_6838,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,100.66,158.07,10432.62,No
customer_6839,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,One year,137.76,194.17,4660.08,No
customer_6840,Female,0,No,Yes,47,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,940,No
customer_6841,Female,1,No,Yes,64,No,No,Fiber optic,No,Yes,No internet service,No,No,No,Two year,88.4,113.4,7257.6,No
customer_6842,Male,1,No,No,52,No,No phone service,DSL,No,No,No,Yes,No,No internet service,One year,29.62,59.62,3100.24,No
customer_6843,Female,1,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,42.46,2802.36,No
customer_6844,Male,1,Yes,No,17,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Two year,96.92,158.82,2699.94,No
customer_6845,Male,0,Yes,Yes,8,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,75.7,110.7,885.6,No
customer_6846,Female,0,Yes,No,37,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,55.01,109.57,4054.09,No
customer_6847,Female,1,No,Yes,20,No,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,99.49,144.49,2889.8,No
customer_6848,Female,0,Yes,Yes,64,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,60.0,90.0,5760.0,No
customer_6849,Female,0,No,No,20,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,400,No
customer_6850,Male,1,No,Yes,26,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Two year,108.04,156.62,4072.12,Yes
customer_6851,Female,1,Yes,No,69,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,42.97,2964.93,No
customer_6852,Female,1,Yes,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,860,No
customer_6853,Female,0,Yes,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,540,No
customer_6854,Male,1,Yes,Yes,44,No,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,37.94,67.94,2989.36,No
customer_6855,Female,1,No,Yes,16,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,32.13,514.08,Yes
customer_6856,Female,1,No,Yes,39,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,Yes,Two year,23.08,94.12,3670.68,No
customer_6857,Male,0,Yes,No,2,No,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,82.01,137.01,274.02,No
customer_6858,Male,1,Yes,No,65,No,No,DSL,Yes,No internet service,No,No,Yes,No,Two year,37.97,82.97,5393.05,No
customer_6859,Female,0,No,Yes,45,No,No,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,29.38,74.38,3347.1,No
customer_6860,Male,1,Yes,Yes,29,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,108.56,149.05,4322.45,Yes
customer_6861,Female,1,No,Yes,68,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,110.53,180.29,12259.72,Yes
customer_6862,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,One year,129.58,192.5,1540.0,No
customer_6863,Female,0,No,Yes,10,No,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,87.77,122.77,1227.7,No
customer_6864,Female,1,Yes,No,68,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Month-to-month,98.34,118.34,8047.12,No
customer_6865,Male,1,No,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,1300,No
customer_6866,Male,0,No,No,30,No,No,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,38.67,83.67,2510.1,No
